Code_geo,nom_projet,nom_rue,nb_unites,unites_typ,hlm_famill,hlm_pa,hlm_autres,projettype,type_prog,an_orig,an_effect,arrond,villelie,qr,localisati,aired_id,longitude,latitude,xnad83,ynad83
"1397",C.h. le Carrefour,La Fontaine,"3",logement,"0","0","0",Coop,Autres,"1986",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663324",-73.533725192770305,45.558189842095899,302167.084096850652713,5046475.906888438388705
"1398",C.h. la Clé des champs,La Fontaine,"3",logement,"0","0","0",Coop,Autres,"1989",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661735",-73.535559213747206,45.553224388214197,302023.658115701575298,5045924.150245639495552
"1399",C.h. Coinso,La Fontaine,"3",logement,"0","0","0",Coop,Autres,"1980",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661733",-73.533654132587401,45.554750171291602,302172.471444920578506,5046093.648653988726437
"1400",C.h. Coinso,Leclaire,"3",logement,"0","0","0",Coop,Autres,"1984",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661731",-73.531328451436806,45.556544733129002,302354.125618838530499,5046293.007530509494245
"1401",C.h. Coinso,Leclaire,"3",logement,"0","0","0",Coop,Autres,"1981",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663326",-73.533597570933907,45.556428413398201,302176.965544771170244,5046280.152400719933212
"1402",C.h. l'Envol Hochelaga-Maisonneuve,Letourneux,"3",logement,"0","0","0",Coop,Autres,"1981",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661736",-73.535021944260507,45.552138768764202,302065.553634860669263,5045803.485321869142354
"1403",C.h. l'Envol Hochelaga-Maisonneuve,Letourneux,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661736",-73.535021944260507,45.552138768764202,302065.553634860669263,5045803.485321869142354
"1404",C.h. l'Envolée,Adam,"5",logement,"0","0","0",Coop,ACL,"2003",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661736",-73.535021944260507,45.552138768764202,302065.553634860669263,5045803.485321869142354
"1405",C.h. l'Envolée,Letourneux,"6",logement,"0","0","0",Coop,ACL,"1999",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661736",-73.535021944260507,45.552138768764202,302065.553634860669263,5045803.485321869142354
"1406",C.h. l'Envolée,Desjardins,"6",logement,"0","0","0",Coop,ACL,"1999",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661766",-73.540644418168796,45.551384560598201,301626.519190740538761,5045719.876014610752463
"1407",C.h. l'Envolée,Desjardins,"6",logement,"0","0","0",Coop,ACL,"1999",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661920",-73.531521273596283,45.548469810690889,302338.719166800845414,5045395.635502355173230
"1408",C.h. familiale Hochelaga-Maisonneuve,Sicard,"3",logement,"0","0","0",Coop,Autres,"1978",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661733",-73.533654132587401,45.554750171291602,302172.471444920578506,5046093.648653988726437
"1409",C.h. familiale Hochelaga-Maisonneuve,La Fontaine,"3",logement,"0","0","0",Coop,Autres,"1976",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663326",-73.533597570933907,45.556428413398201,302176.965544771170244,5046280.152400719933212
"1410",C.h. En ménage,De La Salle,"4",logement,"0","0","0",Coop,Autres,"1984",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24662066",-73.542878568845694,45.555776883177501,301452.339439547911752,5046208.092094280757010
"1411",C.h. mon Toit,Desjardins,"2",logement,"0","0","0",Coop,Autres,"1983",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661766",-73.540644418168796,45.551384560598201,301626.519190740538761,5045719.876014610752463
"1412",C.h. mon Toit,Pie-IX,"3",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661766",-73.540644418168796,45.551384560598201,301626.519190740538761,5045719.876014610752463
"1413",C.h. l'Odyssée,Adam,"3",logement,"0","0","0",Coop,Autres,"1980",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663326",-73.533597570933907,45.556428413398201,302176.965544771170244,5046280.152400719933212
"1414",C.h. l'Odyssée,Adam,"3",logement,"0","0","0",Coop,Autres,"1980",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663326",-73.533597570933907,45.556428413398201,302176.965544771170244,5046280.152400719933212
"1415",C.h. Oserake,Viau,"3",logement,"0","0","0",Coop,Autres,"1983",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663323",-73.532013156141801,45.558902977231199,302300.773908783041406,5046555.103977490216494
"1416",C.h. Oserake,Leclaire,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661732",-73.531334815417296,45.555157548506898,302353.568578940874431,5046138.847781130112708
"1417",C.h. Oserake,Leclaire,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24662056",-73.545455189315604,45.559900120031799,301251.434369698457886,5046666.424564088694751
"1418",C.h. Oserake,Viau,"3",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663323",-73.532013156141801,45.558902977231199,302300.773908783041406,5046555.103977490216494
"1419",C.h. Hochelaga-Maisonneuve la Paroissienne,La Fontaine,"6",logement,"0","0","0",Coop,Autres,"1983",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661734",-73.535995546907202,45.554647273466202,301989.661635128722992,5046082.292787760496140
"1420",C.h. Royal de Maisonneuve,Adam,"3",logement,"0","0","0",Coop,ACL,"2000",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661736",-73.535021944260507,45.552138768764202,302065.553634860669263,5045803.485321869142354
"1421",C.h. Royal de Maisonneuve,Adam,"6",logement,"0","0","0",Coop,ACL,"2000",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661733",-73.533654132587401,45.554750171291602,302172.471444920578506,5046093.648653988726437
"1422",C.h. Royal de Maisonneuve,Leclaire,"15",logement,"0","0","0",Coop,ACL,"2000",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661732",-73.531334815417296,45.555157548506898,302353.568578940874431,5046138.847781130112708
"1423",C.h. Shalom,Leclaire,"19",logement,"0","0","0",Coop,Autres,"1993",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663327",-73.537171746138299,45.556757515741801,301897.938958229555283,5046316.849085309542716
"1424",C.h. Soleil levant,Ontario,"21",logement,"0","0","0",Coop,Autres,"1985",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663328",-73.537358594762097,45.558551227648202,301883.444166405068245,5046516.193862689658999
"1425",C.h. Théodore,Théodore,"3",logement,"0","0","0",Coop,Autres,"1983",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661731",-73.531328451436806,45.556544733129002,302354.125618838530499,5046293.007530509494245
"1426",C.h. les Trois galeries,Desjardins,"5",logement,"0","0","0",Coop,Autres,"1989",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661920",-73.531521273596283,45.548469810690889,302338.719166800845414,5045395.635502355173230
"1427",C.h. Via-Amis,Ontario,"6",logement,"0","0","0",Coop,ACL,"2002",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663324",-73.533725192770305,45.558189842095899,302167.084096850652713,5046475.906888438388705
"1428",C.h. Ville-Marie,Ontario,"22",logement,"0","0","0",Coop,Autres,"1995",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24663322",-73.534338723837024,45.560561786702117,302119.298701009363867,5046739.525185866281390
"1429",C.h. l'Aigle blanc,Jeanne-d'Arc,"11",logement,"0","0","0",Coop,Autres,"1987",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661768",-73.547075185473801,45.551109054973203,301124.392518204287626,5045689.533067850396037
"1430",C.h. Futambule,Joliette,"7",logement,"0","0","0",Coop,Autres,"1989",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661758",-73.546446629930500,45.545787488766997,301173.127603727276437,5045098.111475070007145
"1431",C.h. Jeanne-D'Arc,Jeanne-d'Arc,"5",logement,"0","0","0",Coop,Autres,"1981",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661768",-73.547075185473801,45.551109054973203,301124.392518204287626,5045689.533067850396037
"1432",C.h. mon Toit,Moreau,"2",logement,"0","0","0",Coop,Autres,"1985",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661752",-73.549935496237396,45.540285989581299,300900.312586608983111,5044486.886421919800341
"1433",C.h. mon Toit,Cuvillier,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661756",-73.547651132292202,45.543821760211202,301078.942089335818309,5044879.712617688812315
"1434",C.h. mon Toit,De Chambly,"4",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661758",-73.546446629930500,45.545787488766997,301173.127603727276437,5045098.111475070007145
"1435",C.h. mon Toit,Joliette,"2",logement,"0","0","0",Coop,Autres,"1981",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661758",-73.546446629930500,45.545787488766997,301173.127603727276437,5045098.111475070007145
"1436",C.h. mon Toit,Bourbonnière,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661761",-73.544816943277795,45.548377984038702,301300.545491408265661,5045385.924376849085093
"1437",C.h. le Nid,Valois,"4",logement,"0","0","0",Coop,Autres,"1984",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661761",-73.544816943277795,45.548377984038702,301300.545491408265661,5045385.924376849085093
"1438",C.h. Oserake,Orléans,"3",logement,"0","0","0",Coop,Autres,"1979",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24662046",-73.551060350963994,45.551223513497703,300813.240837440709583,5045702.443238040432334
"1439",C.h. de Par ici,Dézéry,"5",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661753",-73.548886944240195,45.541866312870397,300982.305680856050458,5044662.459300230257213
"1440",C.h. Stadacona,Moreau,"24",logement,"0","0","0",Coop,Autres,"1993",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661782",-73.553094952489900,45.541277815712498,300653.649347415426746,5044597.267619401216507
"1441",C.h. Valois de Rouen,Valois,"5",logement,"0","0","0",Coop,Autres,"1997",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661760",-73.545500724916096,45.547320912368498,301247.086975672806147,5045268.480594929307699
"1442",C.h. Valois de Rouen,Valois,"5",logement,"0","0","0",Coop,Autres,"1997",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661761",-73.544816943277795,45.548377984038702,301300.545491408265661,5045385.924376849085093
"1443",C.h. Valois de Rouen,Rouen,"6",logement,"0","0","0",Coop,Autres,"1997",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661765",-73.543600683532205,45.549984476049303,301395.612039714178536,5045564.403766490519047
"1444",C.h. la Vie en ville,Bourbonnière,"3",logement,"0","0","0",Coop,Autres,"1984",,Mercier–Hochelaga-Maisonneuve,,"27",Aire de diffusion,"24661742",-73.538045275956605,45.546356874402399,301829.193109610641841,5045161.042779467999935
"1445",C.h. la Vie en ville,Orléans,"2",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24662046",-73.551060350963994,45.551223513497703,300813.240837440709583,5045702.443238040432334
"1446",C.h. la Vie en ville,Orléans,"2",logement,"0","0","0",Coop,Autres,"1982",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24662044",-73.553683899596507,45.552419693435297,300608.484775503864512,5045835.510112180374563
"1447",C.h. Estrella Del Sur,Saint-Michel,"16",logement,"0","0","0",Coop,ACL,"2003",,Montréal-Nord,,60A,Aire de diffusion,"24662677",-73.641680685192696,45.579131610232800,293743.140213589183986,5048812.413384119048715
"1448",C.h. le Rouet de Montréal,Saint-Michel,"30",logement,"0","0","0",Coop,Autres,"1985","1981",Montréal-Nord,,60A,Aire de diffusion,"24662709",-73.648524526286593,45.585178313148504,293210.286281072883867,5049485.361833930015564
"1449",C.h. Septimo Cielo,Narcisses,"10",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,60B,Aire de diffusion,"24662747",-73.622416325429896,45.606352258097800,295251.161575371690560,5051835.030333088710904
"1450",C.h. l'Actuel de Mtl-N,Pascal,"21",logement,"0","0","0",Coop,Autres,"1989","1988",Montréal-Nord,,"61",Aire de diffusion,"24662768",-73.617567541531500,45.617450953443502,295631.189810689887963,5053067.891398889012635
"1451",C.h. Arthur Chevrier de Montréal-Nord,Arthur-Chevrier,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662773",-73.619551266078204,45.618548832012500,295476.665850426012184,5053190.130436899140477
"1452",C.h. Arthur Chevrier de Montréal-Nord,Arthur-Chevrier,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662773",-73.619551266078204,45.618548832012500,295476.665850426012184,5053190.130436899140477
"1453",C.h. Arthur Chevrier de Montréal-Nord,Arthur-Chevrier,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662773",-73.619551266078204,45.618548832012500,295476.665850426012184,5053190.130436899140477
"1454",C.h. des Bons copains,Léger,"45",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662811",-73.627741039640796,45.621249061238998,294838.455738053831737,5053491.199474002234638
"1455",C.h. la Buissonnière,Langelier,"15",logement,"0","0","0",Coop,Autres,"1989","1988",Montréal-Nord,,"61",Aire de diffusion,"24662767",-73.616910927843193,45.618300453872799,295682.535209352674428,5053162.223817317746580
"1456",C.h. la Buissonnière,Langelier,"7",logement,"0","0","0",Coop,Autres,"1989","1988",Montréal-Nord,,"61",Aire de diffusion,"24662816",-73.618877769643802,45.621614513365003,295529.694415424834006,5053530.750010670162737
"1457",C.h. le Coin du nord,Saint-Jacques,"18",logement,"0","0","0",Coop,Autres,"1982","1982",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1458",C.h. Croisière de Mtl-N,Germain,"18",logement,"0","0","0",Coop,Autres,"1982","1982",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1459",C.h. les Deux écus,Villeneuve,"36",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662781",-73.626256848619803,45.619599720184198,294953.907728272024542,5053307.720252520404756
"1460",C.h. l'Entrepont,Langelier,"15",logement,"0","0","0",Coop,Autres,"1989","1988",Montréal-Nord,,"61",Aire de diffusion,"24662767",-73.616910927843193,45.618300453872799,295682.535209352674428,5053162.223817317746580
"1461",C.h. le Fer à cheval,Saint-Jacques,"18",logement,"0","0","0",Coop,Autres,"1981","1981",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1462",C.h. la Fusion première,Villeneuve,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662814",-73.623240861985806,45.621989079752801,295189.516512352623977,5053572.890444501303136
"1463",C.h. Gens du pays,Saint-Jacques,"18",logement,"0","0","0",Coop,Autres,"1982","1982",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1464",C.h. Place du Nord,Lapierre,"60",logement,"0","0","0",Coop,Autres,"1980","1980",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1465",C.h. Place Germain,Germain,"47",logement,"0","0","0",Coop,Autres,"1980","1980",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1466",C.h. Place Lapierre Mtl-N,Lapierre,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662769",-73.618323718569599,45.617041040164899,295572.150146049854811,5053022.423381840810180
"1467",C.h. Place Lapierre Mtl-N,Lapierre,"17",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662777",-73.621596337707800,45.620102632427603,295317.440660897642374,5053363.048439460806549
"1468",C.h. le Portage,Germain,"18",logement,"0","0","0",Coop,Autres,"1982","1982",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1469",C.h. la Fusion première,Villeneuve,"8",logement,"0","0","0",Coop,Autres,"1988","1988",Montréal-Nord,,"61",Aire de diffusion,"24662815",-73.622558989484205,45.621393438777297,295242.588615816144738,5053506.613669268786907
"1470",C.h. Renaissance,Germain,"18",logement,"0","0","0",Coop,Autres,"1982","1982",Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1471",C.h. Soleil,Saint-Jacques,"18",logement,"0","0","0",Coop,Autres,"1980",,Montréal-Nord,,"61",Aire de diffusion,"24662778",-73.622651420934602,45.619458626542901,295235.051634911098517,5053291.603626099415123
"1472",C.h. Vision multinationale,Lapierre,"8",logement,"0","0","0",Coop,ACL,"2002",,Montréal-Nord,,"61",Aire de diffusion,"24662769",-73.618323718569599,45.617041040164899,295572.150146049854811,5053022.423381840810180
"1473",C.h. la Roseraie d'Outremont,Bloomfield,"18",logement,"0","0","0",Coop,Autres,"1985","1982",Outremont,,"74",Aire de diffusion,"24661362",-73.616520225267223,45.523673260001232,295697.732427551643923,5042646.087422120384872
"1474",C.h. Belle Lyrette de Pierrefonds,Lirette,"24",logement,"0","0","0",Coop,Autres,"1990",,Pierrefonds-Roxboro,,"71",Aire de diffusion,"24663045",-73.861257470663602,45.483284037780102,276559.289056429523043,5038214.492114869877696
"1475",C.h. Bonny,Bonny,"31",logement,"0","0","0",Coop,Autres,"1990",,Pierrefonds-Roxboro,,"72",Aire de diffusion,"24662993",-73.777026271862098,45.504057025750200,283151.884405085933395,5040496.847699600271881
"1476",C.h. Terrasse Soleil - Pierrefonds,Pierrefonds,"230",logement,"0","0","0",Coop,Autres,"1984",,Pierrefonds-Roxboro,,"72",Aire de diffusion,"24663015",-73.815866925781535,45.505895082678578,280117.499587578466162,5040712.313636705279350
"1477",C.h. Amaryllis (Côté Cour),Gilford,"28",logement,"0","0","0",Coop,Autres,"1985",,Le Plateau-Mont-Royal,,"31",Aire de diffusion,"24662028",-73.575767525597797,45.537969025107202,298882.730264580692165,5044230.978865489363670
